contact_id,account_id,email,job_title,created_date,lead_id_source,hubspot_contact_id,salesforce_contact_id,email_opt_in,persona
CON001200,ACC000487,drew.brooks1200@brightmarkets.ai,Sales Ops Analyst,2024-06-21,,HS201200,SFCON001200,True,Influencer
CON001201,ACC000423,kendall.parker1201@bluepeakintelligen.com,CEO,2024-04-20,,HS201201,SFCON001201,True,Champion
CON001202,ACC000077,bailey.bennett1202@meridiansystems12.co,IT Admin,2025-10-26,,HS201202,SFCON001202,True,Champion
CON001203,ACC000268,charlie.brooks1203@ironwoodsystems13.co,RevOps Manager,2024-09-29,,HS201203,SFCON001203,True,User
CON001204,ACC000313,harper.ross1204@pioneerhealth24.net,CFO,2025-03-30,,HS201204,SFCON001204,True,Influencer
CON001205,ACC000314,charlie.reed1205@apexworks61.net,VP Sales,2024-08-02,,HS201205,SFCON001205,False,Influencer
CON001206,ACC000039,casey.murphy1206@atlassoftware93.ai,CFO,2024-12-19,,HS201206,SFCON001206,True,Economic Buyer
CON001207,ACC000305,quinn.price1207@bluepeakintelligen.net,Sales Ops Analyst,2026-04-25,,HS201207,SFCON001207,False,Champion
CON001208,ACC000137,taylor.james1208@northstarworks5.com,RevOps Manager,2026-03-06,,HS201208,SFCON001208,True,Procurement
CON001209,ACC000503,riley.ross1209@keystoneplatform51.com,CEO,2024-06-16,,HS201209,SFCON001209,True,Procurement
CON001210,ACC000624,kendall.miller1210@evergreenworks94.net,CEO,2024-04-28,,HS201210,SFCON001210,True,Technical Buyer
CON001211,ACC000108,cameron.reed1211@evergreenanalytics.io,VP Sales,2024-05-08,,HS201211,SFCON001211,False,Procurement
CON001212,ACC000149,harper.long1212@signalcloud71.ai,Marketing Director,2024-09-30,,HS201212,SFCON001212,True,Technical Buyer
CON001213,ACC000374,parker.sullivan1213@clearpathgroup10.ai,Sales Manager,2026-01-19,,HS201213,SFCON001213,True,User
CON001214,ACC000605,emerson.nelson1214@northstarsolutions.ai,CEO,2024-08-15,,HS201214,SFCON001214,True,User
CON001215,ACC000075,harper.miller1215@ironwooddynamics36.co,Marketing Director,2025-10-21,,HS201215,SFCON001215,True,Champion
CON001216,ACC000130,bailey.adams1216@brightgroup.co,CEO,2026-06-21,,HS201216,SFCON001216,True,Influencer
CON001217,ACC000380,reese.brooks1217@bluepeakgroup78.co,Demand Gen Manager,2024-04-19,,HS201217,SFCON001217,False,User
CON001218,ACC000420,bailey.gray1218@northstarhealth3.io,Operations Director,2024-10-23,,HS201218,SFCON001218,False,Champion
CON001219,ACC000397,cameron.bennett1219@clearpathmarkets43.net,Operations Director,2024-09-10,,HS201219,SFCON001219,True,Influencer
CON001220,ACC000174,parker.gray1220@vertexmarkets10.com,Sales Manager,2024-01-04,,HS201220,SFCON001220,True,Economic Buyer
CON001221,ACC000035,taylor.miller1221@summitanalytics.net,Marketing Director,2025-07-19,,HS201221,SFCON001221,False,Procurement
CON001222,ACC000303,kendall.bell1222@catalystdynamics19.co,Operations Director,2024-12-01,,HS201222,SFCON001222,True,Procurement
CON001223,ACC000471,kendall.long1223@evergreensolutions.ai,CFO,2024-11-24,,HS201223,SFCON001223,True,Procurement
CON001224,ACC000412,skyler.bennett1224@brightdynamics65.co,CEO,2024-05-04,,HS201224,SFCON001224,True,Champion
CON001225,ACC000605,kendall.james1225@northstarsolutions.ai,Sales Manager,2025-08-04,,HS201225,SFCON001225,False,Procurement
CON001226,ACC000212,emerson.torres1226@novacloud.net,IT Admin,2026-02-08,,HS201226,SFCON001226,False,Technical Buyer
CON001227,ACC000179,elliot.bell1227@catalystops73.net,Marketing Director,2024-08-09,,HS201227,SFCON001227,True,Champion
CON001228,ACC000531,riley.reed1228@pioneerdata81.ai,IT Admin,2024-01-31,,HS201228,SFCON001228,True,Procurement
CON001229,ACC000048,drew.gray1229@northstargroup.co,CEO,2026-01-23,,HS201229,SFCON001229,True,Economic Buyer
CON001230,ACC000399,jamie.bennett1230@novacloud74.co,CFO,2025-01-04,,HS201230,SFCON001230,True,Economic Buyer
CON001231,ACC000220,hayden.ross1231@meridianintelligen.io,Operations Director,2026-03-07,,HS201231,SFCON001231,True,Procurement
CON001232,ACC000006,devon.patel1232@northstardata.com,CFO,2026-05-10,,HS201232,SFCON001232,False,Influencer
CON001233,ACC000255,kendall.chen1233@bluepeaklabs.com,Demand Gen Manager,2024-04-01,,HS201233,,True,Economic Buyer
CON001234,ACC000012,finley.wright1234@ironwoodnetworks.ai,VP Sales,2025-05-13,,HS201234,SFCON001234,True,Technical Buyer
CON001235,ACC000005,casey.kim1235@summitsolutions.ai,Marketing Director,2025-11-29,,HS201235,SFCON001235,True,Champion
CON001236,ACC000085,alex.miller1236@signalanalytics.net,RevOps Manager,2025-06-01,,HS201236,SFCON001236,True,User
CON001237,ACC000022,drew.patel1237@summitdynamics.io,Sales Ops Analyst,2024-05-05,,HS201237,SFCON001237,False,Champion
CON001238,ACC000090,alex.young1238@cobaltsolutions.co,Marketing Director,2026-01-30,,HS201238,SFCON001238,True,Technical Buyer
CON001239,ACC000615,emerson.patel1239@evergreenmarkets24.ai,Demand Gen Manager,2026-06-26,,HS201239,SFCON001239,True,Economic Buyer
CON001240,ACC000131,avery.young1240@brightcloud66.net,CEO,2025-12-10,,HS201240,SFCON001240,True,Champion
CON001241,ACC000478,emerson.reed1241@pioneerops98.net,CFO,2024-01-01,,HS201241,SFCON001241,True,Influencer
CON001242,ACC000248,jamie.foster1242@signalhealth.io,Sales Manager,2026-05-16,,HS201242,SFCON001242,True,Economic Buyer
CON001243,ACC000444,kendall.parker1243@cobaltsolutions11.com,RevOps Manager,2025-04-18,,HS201243,SFCON001243,True,User
CON001244,ACC000306,alex.bennett1244@bluepeaksoftware.net,Marketing Director,2024-01-24,,HS201244,SFCON001244,False,Technical Buyer
CON001245,ACC000629,casey.bell1245@keystoneintelligen.net,Demand Gen Manager,2024-03-03,,HS201245,SFCON001245,True,Champion
CON001246,ACC000144,cameron.nelson1246@meridianmarkets.com,VP Sales,2025-02-16,,HS201246,SFCON001246,True,Procurement
CON001247,ACC000219,harper.bell1247@cobaltdynamics59.ai,Sales Ops Analyst,2024-07-02,,HS201247,SFCON001247,False,Champion
CON001248,ACC000036,reese.wright1248@cobaltdynamics49.ai,IT Admin,2026-03-16,,HS201248,SFCON001248,True,Procurement
CON001249,ACC000565,elliot.kim1249@bluepeakanalytics.net,CEO,2025-03-15,,HS201249,SFCON001249,True,Influencer
CON001250,ACC000484,elliot.ward1250@summithealth.net,Sales Manager,2026-01-01,,HS201250,SFCON001250,True,Procurement
CON001251,ACC000146,logan.stone1251@brightmarkets38.io,Marketing Director,2024-09-20,,HS201251,SFCON001251,True,Champion
CON001252,ACC000528,maya.long1252@catalystdata39.ai,IT Admin,2025-08-22,,HS201252,SFCON001252,True,User
CON001253,ACC000365,elliot.ross1253@ironwoodcloud83.ai,Operations Director,2025-04-20,,HS201253,SFCON001253,False,Procurement
CON001254,ACC000283,parker.stone1254@evergreengroup.co,Sales Manager,2024-10-11,,HS201254,SFCON001254,False,User
CON001255,ACC000028,logan.king1255@keystonemarkets.io,IT Admin,2025-04-25,,HS201255,SFCON001255,False,User
CON001256,ACC000074,alex.king1256@meridianmarkets2.ai,RevOps Manager,2025-05-25,,HS201256,SFCON001256,True,Champion
CON001257,ACC000037,elliot.parker1257@atlassystems.net,Sales Manager,2025-09-20,,HS201257,SFCON001257,True,Technical Buyer
CON001258,ACC000027,finley.wright1258@meridiansystems.co,IT Admin,2026-05-07,,HS201258,,True,Technical Buyer
CON001259,ACC000492,avery.wright1259@brightdata.com,CEO,2025-09-17,,HS201259,SFCON001259,False,Champion
CON001260,ACC000520,skyler.gray1260@evergreenlabs.net,Demand Gen Manager,2026-03-24,,HS201260,SFCON001260,True,Influencer
CON001261,ACC000202,riley.chen1261@clearpathlabs59.net,Sales Ops Analyst,2024-10-06,,HS201261,SFCON001261,True,Economic Buyer
CON001262,ACC000526,morgan.perry1262@signalmarkets44.io,IT Admin,2026-04-16,,HS201262,SFCON001262,True,Influencer
CON001263,ACC000403,skyler.ross1263@keystoneanalytics9.com,Operations Director,2025-06-28,,HS201263,SFCON001263,True,Procurement
CON001264,ACC000269,quinn.bennett1264@brightlabs38.co,RevOps Manager,2026-06-26,,HS201264,SFCON001264,True,Economic Buyer
CON001265,ACC000435,jordan.bell1265@bluepeakcloud83.co,Demand Gen Manager,2025-08-11,,HS201265,SFCON001265,True,Economic Buyer
CON001266,ACC000549,avery.bell1266@evergreenops76.co,IT Admin,2026-03-14,,HS201266,SFCON001266,True,User
CON001267,ACC000557,logan.ward1267@vertexlabs.ai,CEO,2026-01-11,,HS201267,SFCON001267,True,Technical Buyer
CON001268,ACC000406,taylor.stone1268@cobalthealth15.ai,CEO,2026-02-21,,HS201268,SFCON001268,True,Procurement
CON001269,ACC000321,jordan.bennett1269@evergreennetworks8.co,VP Sales,2024-07-09,,HS201269,SFCON001269,True,Influencer
CON001270,ACC000625,sam.king1270@clearpathplatform7.com,Demand Gen Manager,2025-10-06,,,SFCON001270,True,User
CON001271,ACC000059,harper.gray1271@signalops.co,CEO,2025-10-06,,HS201271,SFCON001271,True,User
CON001272,ACC000101,riley.chen1272@brightlabs72.ai,Operations Director,2024-03-09,,HS201272,SFCON001272,False,Technical Buyer
CON001273,ACC000279,riley.kim1273@ironwoodsolutions8.net,CFO,2025-12-11,,HS201273,SFCON001273,True,Technical Buyer
CON001274,ACC000316,devon.kim1274@brightops.net,Marketing Director,2025-02-10,,HS201274,SFCON001274,True,User
CON001275,ACC000304,cameron.reed1275@evergreenmarkets98.net,Demand Gen Manager,2024-10-23,,HS201275,SFCON001275,False,Economic Buyer
CON001276,ACC000115,kendall.nelson1276@brightnetworks.co,Operations Director,2024-08-06,,HS201276,SFCON001276,True,Champion
CON001277,ACC000213,jordan.price1277@northstarnetworks.co,IT Admin,2024-05-11,,HS201277,SFCON001277,True,Procurement
CON001278,ACC000330,charlie.nelson1278@clearpathintellige.ai,IT Admin,2025-11-26,,HS201278,SFCON001278,False,Champion
CON001279,ACC000473,devon.kim1279@ironwoodsoftware14.com,CFO,2025-07-13,,,SFCON001279,True,User
CON001280,ACC000561,parker.stone1280@atlasdata24.com,RevOps Manager,2026-01-19,,HS201280,SFCON001280,False,Influencer
CON001281,ACC000557,emerson.young1281@vertexlabs.ai,Marketing Director,2026-02-26,,HS201281,SFCON001281,True,Technical Buyer
CON001282,ACC000050,hayden.ross1282@clearpathintellige.ai,CFO,2024-05-26,,HS201282,SFCON001282,False,Influencer
CON001283,ACC000123,avery.murphy1283@catalystnetworks.ai,Marketing Director,2024-03-10,,HS201283,SFCON001283,True,Technical Buyer
CON001284,ACC000200,rowan.king1284@atlassolutions.net,Marketing Director,2024-08-16,,HS201284,SFCON001284,True,Procurement
CON001285,ACC000221,logan.stone1285@catalystsystems.ai,CFO,2024-02-05,,HS201285,,True,Economic Buyer
CON001286,ACC000457,reese.davis1286@signalcloud.ai,CFO,2024-11-30,,HS201286,SFCON001286,True,User
CON001287,ACC000216,rowan.bell1287@meridianops.io,Demand Gen Manager,2026-02-06,,HS201287,SFCON001287,False,Procurement
CON001288,ACC000264,casey.murphy1288@evergreenhealth.ai,Demand Gen Manager,2025-04-14,,HS201288,SFCON001288,True,User
CON001289,ACC000578,alex.foster1289@northstardynamics1.co,Operations Director,2026-03-02,,HS201289,SFCON001289,True,Influencer
CON001290,ACC000060,logan.kim1290@atlasplatform.net,CFO,2025-06-29,,HS201290,SFCON001290,True,User
CON001291,ACC000369,jordan.nelson1291@brightplatform.ai,Sales Manager,2025-10-16,,,,False,Influencer
CON001292,ACC000551,harper.bell1292@nimbusplatform45.ai,VP Sales,2025-03-10,,HS201292,SFCON001292,True,Champion
CON001293,ACC000178,bailey.kim1293@ironwooddynamics.com,CEO,2026-03-27,,HS201293,SFCON001293,True,Champion
CON001294,ACC000421,emerson.bennett1294@northstarintellige.ai,Sales Ops Analyst,2025-12-23,,HS201294,SFCON001294,True,Procurement
CON001295,ACC000548,bailey.brooks1295@brighthealth59.co,Sales Ops Analyst,2024-12-25,,HS201295,SFCON001295,True,Economic Buyer
CON001296,ACC000624,elliot.carter1296@evergreenworks94.net,VP Sales,2026-05-21,,HS201296,SFCON001296,True,Influencer
CON001297,ACC000602,kendall.adams1297@vertexnetworks19.net,CEO,2024-07-28,,HS201297,SFCON001297,True,Champion
CON001298,ACC000453,riley.murphy1298@catalystsolutions7.com,RevOps Manager,2025-08-18,,HS201298,,True,Economic Buyer
CON001299,ACC000286,sam.torres1299@signalmarkets42.co,Sales Ops Analyst,2026-06-28,,HS201299,,True,Technical Buyer
CON001300,ACC000260,sam.carter1300@apexmarkets.net,IT Admin,2024-09-29,,HS201300,SFCON001300,True,Influencer
CON001301,ACC000603,kendall.young1301@nimbusnetworks68.co,RevOps Manager,2025-06-21,,HS201301,SFCON001301,True,Economic Buyer
CON001302,ACC000546,alex.brooks1302@northstarmarkets19.co,RevOps Manager,2024-02-29,,HS201302,SFCON001302,False,User
CON001303,ACC000459,avery.foster1303@pioneerplatform77.com,CFO,2025-03-22,,HS201303,SFCON001303,True,Influencer
CON001304,ACC000375,riley.wright1304@apexgroup.com,CEO,2025-08-16,,HS201304,SFCON001304,True,User
CON001305,ACC000511,charlie.nelson1305@apexdata.ai,VP Sales,2024-09-13,,HS201305,SFCON001305,True,Procurement
CON001306,ACC000197,avery.bell1306@summitcloud34.io,IT Admin,2026-06-21,,HS201306,SFCON001306,True,Influencer
CON001307,ACC000371,emerson.chen1307@bluepeakcloud.ai,Sales Ops Analyst,2026-03-07,,HS201307,SFCON001307,True,Influencer
CON001308,ACC000168,jamie.wright1308@ironwoodplatform56.com,Sales Ops Analyst,2024-06-07,,HS201308,SFCON001308,True,Procurement
CON001309,ACC000052,riley.chen1309@pioneerplatform.net,RevOps Manager,2024-03-19,,HS201309,SFCON001309,True,Technical Buyer
CON001310,ACC000245,casey.perry1310@vertexintelligence.ai,Marketing Director,2025-05-15,,HS201310,SFCON001310,False,Procurement
CON001311,ACC000358,riley.parker1311@keystoneworks63.com,CFO,2025-10-21,,HS201311,SFCON001311,True,Technical Buyer
CON001312,ACC000302,charlie.bell1312@atlasnetworks53.net,IT Admin,2026-01-03,,HS201312,SFCON001312,True,Technical Buyer
CON001313,ACC000436,rowan.young1313@vertexdynamics39.ai,IT Admin,2025-08-05,,HS201313,SFCON001313,True,Influencer
CON001314,ACC000343,reese.chen1314@brightsystems91.io,Operations Director,2025-06-25,,HS201314,SFCON001314,True,Champion
CON001315,ACC000541,casey.kim1315@summitmarkets97.com,IT Admin,2025-04-12,,HS201315,SFCON001315,True,Influencer
CON001316,ACC000105,avery.stone1316@summitops.net,Demand Gen Manager,2025-01-31,,HS201316,SFCON001316,True,Procurement
CON001317,ACC000201,hayden.ward1317@clearpathdata6.com,RevOps Manager,2025-06-06,,HS201317,SFCON001317,True,Champion
CON001318,ACC000355,quinn.murphy1318@cobaltgroup.co,Operations Director,2025-06-19,,HS201318,SFCON001318,True,Influencer
CON001319,ACC000240,sam.stone1319@atlasworks.co,RevOps Manager,2025-08-28,,HS201319,SFCON001319,True,Procurement
CON001320,ACC000064,maya.bennett1320@vertexsystems.com,CFO,2025-05-29,,HS201320,SFCON001320,True,Economic Buyer
CON001321,ACC000001,finley.brooks1321@nimbusops.net,Marketing Director,2025-10-03,,HS201321,SFCON001321,True,Influencer
CON001322,ACC000495,riley.parker1322@atlassystems51.com,Demand Gen Manager,2025-03-27,,HS201322,SFCON001322,False,Technical Buyer
CON001323,ACC000648,devon.wright1323@atlasintelligence4.net,Marketing Director,2025-11-30,,HS201323,SFCON001323,True,Champion
CON001324,ACC000290,finley.chen1324@vertexhealth.net,CFO,2025-09-09,,HS201324,SFCON001324,True,User
CON001325,ACC000094,emerson.gray1325@evergreendynamics9.co,Sales Manager,2025-06-01,,HS201325,SFCON001325,True,Procurement
CON001326,ACC000649,avery.carter1326@atlasdata82.io,Sales Manager,2026-06-24,,HS201326,SFCON001326,True,Influencer
CON001327,ACC000064,blake.perry1327@vertexsystems.com,Demand Gen Manager,2024-04-28,,HS201327,,True,Economic Buyer
CON001328,ACC000515,rowan.torres1328@catalystintelligen.io,Sales Ops Analyst,2026-04-21,,HS201328,SFCON001328,True,User
CON001329,ACC000032,devon.james1329@brightanalytics.co,Operations Director,2024-10-30,,HS201329,SFCON001329,True,Influencer
CON001330,ACC000303,maya.miller1330@catalystdynamics19.co,Demand Gen Manager,2024-07-14,,HS201330,SFCON001330,True,User
CON001331,ACC000402,harper.carter1331@nimbusanalytics49.io,RevOps Manager,2025-12-18,,HS201331,SFCON001331,True,User
CON001332,ACC000347,alex.sullivan1332@catalystplatform.net,Operations Director,2024-07-24,,HS201332,SFCON001332,True,Influencer
CON001333,ACC000131,parker.ross1333@brightcloud66.net,RevOps Manager,2026-06-13,,HS201333,SFCON001333,True,Technical Buyer
CON001334,ACC000106,elliot.davis1334@clearpathdata.ai,IT Admin,2026-06-12,,HS201334,SFCON001334,False,Technical Buyer
CON001335,ACC000580,logan.stone1335@evergreenanalytics.io,Demand Gen Manager,2025-09-17,,HS201335,SFCON001335,False,Technical Buyer
CON001336,ACC000407,skyler.murphy1336@meridiancloud.io,IT Admin,2024-03-13,,HS201336,SFCON001336,True,Champion
CON001337,ACC000118,kendall.wright1337@meridianlabs60.com,VP Sales,2026-06-02,,HS201337,SFCON001337,True,Economic Buyer
CON001338,ACC000590,finley.brooks1338@signallabs72.ai,IT Admin,2024-08-17,,HS201338,SFCON001338,True,Technical Buyer
CON001339,ACC000022,devon.chen1339@summitdynamics.io,Sales Manager,2024-02-20,,HS201339,SFCON001339,False,User
CON001340,ACC000020,skyler.chen1340@keystoneintelligen.co,VP Sales,2024-02-07,,HS201340,,False,Economic Buyer
CON001341,ACC000550,charlie.bell1341@summitplatform86.net,Sales Ops Analyst,2026-02-06,,HS201341,SFCON001341,False,Influencer
CON001342,ACC000070,devon.parker1342@catalystsolutions5.com,RevOps Manager,2024-05-08,,HS201342,SFCON001342,True,Influencer
CON001343,ACC000029,riley.stone1343@brightlabs.ai,Marketing Director,2024-10-22,,HS201343,SFCON001343,True,Procurement
CON001344,ACC000477,charlie.brooks1344@catalystsolutions.net,IT Admin,2024-06-09,,HS201344,SFCON001344,True,Economic Buyer
CON001345,ACC000512,rowan.long1345@cobaltcloud80.co,Marketing Director,2024-07-01,,HS201345,SFCON001345,False,Economic Buyer
CON001346,ACC000267,reese.patel1346@novasoftware.io,Marketing Director,2024-04-02,,HS201346,SFCON001346,True,Technical Buyer
CON001347,ACC000086,parker.ward1347@atlashealth.net,Operations Director,2024-06-28,,HS201347,SFCON001347,True,User
CON001348,ACC000464,blake.long1348@catalystintelligen.ai,CEO,2025-01-13,,HS201348,SFCON001348,True,Technical Buyer
CON001349,ACC000407,emerson.gray1349@meridiancloud.io,IT Admin,2026-05-14,,HS201349,SFCON001349,False,Influencer
CON001350,ACC000044,hayden.torres1350@evergreencloud.co,Operations Director,2024-06-11,,HS201350,SFCON001350,True,Technical Buyer
CON001351,ACC000127,reese.foster1351@bluepeaksolutions2.ai,Sales Manager,2024-12-15,,HS201351,SFCON001351,True,User
CON001352,ACC000609,charlie.miller1352@keystoneops.ai,Sales Ops Analyst,2024-06-01,,HS201352,SFCON001352,True,Procurement
CON001353,ACC000372,avery.miller1353@cobalthealth95.io,Marketing Director,2026-05-04,,HS201353,SFCON001353,True,Influencer
CON001354,ACC000530,sam.kim1354@summitlabs.com,CFO,2025-01-01,,HS201354,SFCON001354,False,User
CON001355,ACC000022,logan.chen1355@summitdynamics.io,Sales Manager,2025-10-02,,HS201355,,True,Influencer
CON001356,ACC000118,morgan.parker1356@meridianlabs60.com,VP Sales,2024-09-30,,HS201356,SFCON001356,True,Procurement
CON001357,ACC000085,finley.sullivan1357@signalanalytics.net,Operations Director,2025-04-02,,HS201357,SFCON001357,True,User
CON001358,ACC000223,emerson.kim1358@clearpathsystems.com,IT Admin,2024-02-19,,HS201358,SFCON001358,True,Economic Buyer
CON001359,ACC000222,casey.parker1359@vertexlabs38.co,IT Admin,2026-02-23,,HS201359,SFCON001359,True,Economic Buyer
CON001360,ACC000417,kendall.stone1360@nimbusanalytics.ai,Operations Director,2025-08-29,,HS201360,SFCON001360,True,Technical Buyer
CON001361,ACC000622,harper.kim1361@pioneerdynamics85.com,CFO,2025-01-05,,HS201361,SFCON001361,True,User
CON001362,ACC000377,alex.gray1362@northstarops52.com,RevOps Manager,2024-06-20,,HS201362,SFCON001362,True,User
CON001363,ACC000021,cameron.torres1363@brighthealth.com,Sales Ops Analyst,2024-08-05,,,SFCON001363,True,Economic Buyer
CON001364,ACC000240,reese.gray1364@atlasworks.co,CFO,2024-06-15,,HS201364,SFCON001364,True,Champion
