Email,First name,Last name,Company name,HubSpot Contact ID (synthetic),Salesforce Lead ID,Lead Source,Imported Funnel Stage,Lead Score,Industry,Segment,Region,Created Date,MQL Date,SQL Date,Form Submissions,Avg Conversion Score,Last Form Submission,Most Common Form,Email Sent Events,Email Delivered Events,Email Open Events,Email Click Events,Email Bounce Events,Email Unsubscribe Events
logan.carter1373@vertexnetworks78.com,Logan,Carter,Vertex Networks 78,HS101373,SFLED001373,Webinar,SQL,71,HR Tech,Mid-Market,Central,8/10/2025,8/26/2025,8/24/2025,1,34,8/18/2025,Contact Us,0,3,0,0,0,0
alex.carter150@brightplatform.ai,Alex,Carter,Bright Platform,HS100150,SFLED000150,Direct,Lead,34,EdTech,SMB,West,1/25/2026,,,0,0,,,0,2,0,0,0,0
riley.bell1949@evergreendata.co,Riley,Bell,Evergreen Data,HS101949,SFLED001949,LinkedIn,Subscriber,26,SaaS,Mid-Market,Mountain,4/7/2025,,,0,0,,,0,1,0,0,0,0
harper.murphy1450@atlascloud.co,Harper,Murphy,Atlas Cloud,HS101450,SFLED001450,Webinar,Lead,38,SaaS,Enterprise,Northeast,11/4/2025,,,1,74,11/22/2025,CRM Audit,0,2,0,0,0,0
sam.stone831@summitops58.co,Sam,Stone,Summit Ops 58,HS100831,SFLED000831,Content Download,Lead,100,Healthcare Tech,Mid-Market,Northeast,5/8/2025,,,0,0,,,0,1,0,0,0,0
jamie.torres2802@cobaltplatform66.co,Jamie,Torres,Cobalt Platform 66,HS102802,SFLED002802,Content Download,Subscriber,37,Manufacturing Tech,Enterprise,Central,7/27/2025,,,0,0,,,0,2,0,0,0,0
parker.adams2299@atlashealth.net,Parker,Adams,Atlas Health,HS102299,SFLED002299,Outbound,Lead,44,SaaS,Mid-Market,Central,4/3/2026,,,1,78,5/21/2026,CRM Audit,0,1,0,0,0,0
jamie.nelson1399@atlassolutions.net,Jamie,Nelson,Atlas Solutions,HS101399,SFLED001399,LinkedIn,Subscriber,52,SaaS,SMB,Central,2/19/2026,,,0,0,,,0,0,0,0,0,0
cameron.chen2589@atlascloud86.net,Cameron,Chen,Atlas Cloud 86,HS102589,,Content Download,Disqualified,74,HR Tech,Mid-Market,Southeast,5/8/2026,,,0,0,,,0,3,0,0,0,0
reese.ross4078@evergreenintellige.io,Reese,Ross,Evergreen Intelligence,HS104078,SFLED004078,Webinar,Lead,56,HR Tech,Enterprise,Northeast,6/2/2026,,,2,28,6/30/2026,HubSpot-SFDC Checklist,0,3,0,0,0,0
drew.perry371@brightanalytics.co,Drew,Perry,Bright Analytics,,SFLED000371,LinkedIn,Lead,37,Manufacturing Tech,Mid-Market,Central,4/21/2026,,,1,26,6/19/2026,Webinar Registration,0,2,0,0,0,0
blake.torres3993@northstarops.net,Blake,Torres,Northstar Ops,HS103993,SFLED003993,Paid Search,Lead,42,Healthcare Tech,Mid-Market,Southeast,10/13/2025,,,1,52,11/3/2025,Contact Us,0,4,0,0,0,0
finley.king3000@summitplatform29.co,Finley,King,Summit Platform 29,HS103000,SFLED003000,Event,Lead,69,HR Tech,Mid-Market,International,5/27/2026,,,0,0,,,0,0,0,0,0,0
alex.ross3383@clearpathnetworks3.com,Alex,Ross,Clearpath Networks 31,HS103383,SFLED003383,Paid Search,Lead,16,Manufacturing Tech,Mid-Market,International,7/26/2025,,,0,0,,,0,0,0,0,0,0
cameron.ross347@evergreenplatform.com,Cameron,Ross,Evergreen Platform,HS100347,SFLED000347,Content Download,Lead,80,Ecommerce,Mid-Market,Mountain,5/21/2026,,,2,43,6/30/2026,Demo Request,0,6,0,0,0,0
blake.parker3223@catalystcloud14.com,Blake,Parker,Catalyst Cloud 14,,SFLED003223,LinkedIn,Lead,14,Cybersecurity,Mid-Market,Southeast,1/18/2026,,,1,37,3/19/2026,Contact Us,0,0,0,0,0,0
logan.james3565@signalsolutions.com,Logan,James,Signal Solutions,HS103565,,Webinar,Lead,77,EdTech,Mid-Market,West,10/31/2025,,,2,69.5,11/5/2025,Demo Request,0,1,0,0,0,0
reese.ward3654@summitplatform.com,Reese,Ward,Summit Platform,HS103654,SFLED003654,LinkedIn,Lead,47,Logistics Tech,Mid-Market,Mountain,12/14/2025,,,0,0,,,0,1,0,0,0,0
blake.reed752@pioneergroup.co,Blake,Reed,Pioneer Group,,SFLED000752,Event,Lead,71,Cybersecurity,Mid-Market,Mountain,4/22/2025,,,1,56,4/22/2025,Contact Us,0,0,0,0,0,0
charlie.foster3772@cobaltsoftware.io,Charlie,Foster,Cobalt Software,HS103772,SFLED003772,LinkedIn,Subscriber,36,EdTech,Enterprise,West,1/18/2026,,,0,0,,,0,3,0,0,0,0
drew.reed3827@novamarkets92.com,Drew,Reed,Nova Markets 92,HS103827,SFLED003827,Event,Lead,70,EdTech,Enterprise,International,8/29/2025,,,0,0,,,0,2,0,0,0,0
kendall.james3728@clearpathgroup26.io,Kendall,James,Clearpath Group 26,HS103728,SFLED003728,Webinar,Subscriber,99,EdTech,Mid-Market,Mountain,4/25/2026,,,0,0,,,0,4,0,0,0,0
quinn.ross3401@nimbusdynamics49.com,Quinn,Ross,Nimbus Dynamics 49,,SFLED003401,LinkedIn,Lead,56,SaaS,Enterprise,International,3/11/2025,,,1,58,3/26/2025,RevOps Playbook,0,0,0,0,0,0
devon.ross2456@evergreensolutions.ai,Devon,Ross,Evergreen Solutions,HS102456,SFLED002456,Outbound,Lead,55,Cybersecurity,Mid-Market,Mountain,1/21/2025,,,1,26,3/17/2025,HubSpot-SFDC Checklist,0,3,0,0,0,0
alex.adams4050@evergreensystems.com,Alex,Adams,Evergreen Systems,,SFLED004050,Partner,Lead,46,HR Tech,Enterprise,Mountain,1/22/2025,,,2,54.5,3/18/2025,ROI Calculator,0,2,0,0,0,0
skyler.young42@novasystems83.ai,Skyler,Young,Nova Systems 83,HS100042,SFLED000042,Referral,MQL,65,Logistics Tech,SMB,Southeast,12/10/2025,12/23/2025,,1,70,1/19/2026,RevOps Playbook,0,2,0,0,0,0
parker.gray1669@signallabs78.net,Parker,Gray,Signal Labs 78,HS101669,SFLED001669,Referral,MQL,44,Manufacturing Tech,Enterprise,International,9/22/2025,9/28/2025,,1,44,11/12/2025,RevOps Playbook,0,6,0,0,0,0
quinn.torres788@brightsystems91.io,Quinn,Torres,Bright Systems 91,,SFLED000788,Webinar,SQL,100,Healthcare Tech,Mid-Market,Southeast,6/14/2026,7/3/2026,7/23/2026,2,19,6/30/2026,ROI Calculator,0,1,0,0,0,0
parker.bennett3785@atlassystems29.io,Parker,Bennett,Atlas Systems 29,HS103785,SFLED003785,Paid Search,Lead,40,Healthcare Tech,Mid-Market,International,3/27/2026,,,0,0,,,0,1,0,0,0,0
quinn.long2985@nimbusmarkets91.com,Quinn,Long,Nimbus Markets 91,HS102985,SFLED002985,Event,Lead,86,HR Tech,Mid-Market,Mountain,4/11/2026,,,1,31,6/3/2026,ROI Calculator,0,3,0,0,0,0
taylor.ward761@evergreensystems.com,Taylor,Ward,Evergreen Systems,HS100761,SFLED000761,Organic Search,Disqualified,66,HR Tech,Enterprise,Mountain,6/25/2025,,,1,46,8/22/2025,HubSpot-SFDC Checklist,0,4,0,0,0,0
parker.james3212@catalystintelligen.ai,Parker,James,Catalyst Intelligence,HS103212,SFLED003212,Content Download,Opportunity,87,FinTech,Enterprise,International,10/23/2025,11/16/2025,12/6/2025,2,69,11/20/2025,CRM Audit,0,4,0,0,0,0
quinn.bell944@atlassystems.net,Quinn,Bell,Atlas Systems,,SFLED000944,Paid Search,Lead,26,Cybersecurity,Mid-Market,International,6/25/2025,,,2,63.5,7/5/2025,CRM Audit,0,5,0,0,0,0
charlie.adams1678@signalintelligence.net,Charlie,Adams,Signal Intelligence,HS101678,SFLED001678,Outbound,SQL,73,Logistics Tech,SMB,International,1/20/2025,2/13/2025,1/26/2025,3,55,3/4/2025,HubSpot-SFDC Checklist,0,3,0,0,0,0
devon.foster1710@summitops30.io,Devon,Foster,Summit Ops 30,HS101710,SFLED001710,Paid Search,Lead,78,Manufacturing Tech,Mid-Market,Southeast,6/11/2026,,,1,43,6/30/2026,Demo Request,0,3,0,0,0,0
sam.kim2173@pioneerlabs53.com,Sam,Kim,Pioneer Labs 53,HS102173,SFLED002173,Outbound,Lead,9,Manufacturing Tech,SMB,Mountain,4/2/2026,,,4,32.5,5/31/2026,RevOps Playbook,0,2,0,0,0,0
drew.bennett2609@apexmarkets.net,Drew,Bennett,Apex Markets,HS102609,SFLED002609,Webinar,Lead,41,Cybersecurity,Mid-Market,International,12/28/2025,,,0,0,,,0,3,0,0,0,0
blake.foster3622@bluepeakplatform47.ai,Blake,Foster,BluePeak Platform 47,,SFLED003622,Webinar,Disqualified,16,Logistics Tech,Enterprise,Southeast,7/19/2025,,,3,30.33333333,9/12/2025,Contact Us,0,1,0,0,0,0
hayden.king2477@summithealth69.io,Hayden,King,Summit Health 69,HS102477,SFLED002477,Webinar,Lead,64,HR Tech,Enterprise,Mountain,3/31/2026,,,4,27.75,5/31/2026,RevOps Playbook,0,5,0,0,0,0
sam.king3786@evergreendynamics7.net,Sam,King,Evergreen Dynamics 75,HS103786,SFLED003786,Referral,Lead,71,FinTech,Mid-Market,International,1/22/2026,,,2,57,3/11/2026,CRM Audit,0,1,0,0,0,0
sam.parker1995@northstarsolutions.ai,Sam,Parker,Northstar Solutions 23,HS101995,SFLED001995,Content Download,Lead,58,Logistics Tech,Mid-Market,Northeast,1/23/2025,,,2,23,3/7/2025,Contact Us,0,0,0,0,0,0
harper.sullivan902@vertexsoftware.com,Harper,Sullivan,Vertex Software,,SFLED000902,Outbound,Lead,11,EdTech,Mid-Market,Southeast,3/30/2026,,,1,88,5/6/2026,HubSpot-SFDC Checklist,0,4,0,0,0,0
skyler.patel474@meridianworks.ai,Skyler,Patel,Meridian Works,HS100474,SFLED000474,Webinar,Disqualified,40,FinTech,Enterprise,Central,11/16/2025,,,2,30,1/19/2026,ROI Calculator,0,2,0,0,0,0
alex.torres1135@ironwoodanalytics.net,Alex,Torres,Ironwood Analytics,HS101135,SFLED001135,Content Download,Lead,16,FinTech,Enterprise,Mountain,3/6/2025,,,1,53,5/6/2025,Contact Us,0,4,0,0,0,0
hayden.reed2175@vertexops.io,Hayden,Reed,Vertex Ops,HS102175,SFLED002175,Outbound,Lead,29,Cybersecurity,Mid-Market,Southeast,3/21/2025,,,1,12,4/9/2025,RevOps Playbook,0,4,0,0,0,0
morgan.carter115@summitops.net,Morgan,Carter,Summit Ops,HS100115,SFLED000115,Outbound,Lead,30,HR Tech,Enterprise,Northeast,12/10/2025,,,1,77,2/11/2026,HubSpot-SFDC Checklist,0,1,0,0,0,0
alex.stone2164@clearpathgroup.io,Alex,Stone,Clearpath Group,HS102164,SFLED002164,Outbound,Lead,67,Ecommerce,Mid-Market,Central,2/26/2025,,,3,29.33333333,4/19/2025,Webinar Registration,0,1,0,0,0,0
quinn.murphy924@apexsolutions9.co,Quinn,Murphy,Apex Solutions 9,HS100924,SFLED000924,LinkedIn,Lead,9,Manufacturing Tech,Enterprise,Central,5/13/2025,,,0,0,,,0,2,0,0,0,0
cameron.murphy3822@apexgroup61.io,Cameron,Murphy,Apex Group 61,HS103822,SFLED003822,Paid Search,MQL,50,SaaS,Enterprise,Mountain,4/20/2026,5/12/2026,,1,27,5/2/2026,Contact Us,0,2,0,0,0,0
morgan.ward1460@signalgroup.io,Morgan,Ward,Signal Group,HS101460,SFLED001460,Partner,Lead,43,Cybersecurity,Enterprise,Southeast,3/3/2026,,,2,60,3/29/2026,CRM Audit,0,5,0,0,0,0
riley.reed376@evergreenanalytics.io,Hayden,Gray,Northstar Software 45,HS103885,SFLED003885,Organic Search,Lead,67,HR Tech,Mid-Market,Mountain,4/8/2026,,,0,0,,,0,1,0,0,0,0
drew.carter2452@bluepeakintelligen.net,Drew,Carter,BluePeak Intelligence 9,HS102452,SFLED002452,LinkedIn,Lead,31,FinTech,Mid-Market,West,11/8/2025,,,2,37,11/27/2025,CRM Audit,0,5,0,0,0,0
kendall.perry3521@atlashealth66.net,Kendall,Perry,Atlas Health 66,HS103521,SFLED003521,Organic Search,Lead,45,Manufacturing Tech,SMB,West,11/1/2025,,,1,35,11/22/2025,Webinar Registration,0,3,0,0,0,0
casey.stone14@keystonemarkets13.co,Casey,Stone,Keystone Markets 13,HS100014,SFLED000014,Referral,SQL,54,Ecommerce,Mid-Market,Southeast,5/3/2025,5/18/2025,6/11/2025,0,0,,,0,2,0,0,0,0
reese.adams3962@apexsolutions.co,Reese,Adams,Apex Solutions,HS103962,SFLED003962,LinkedIn,Lead,38,HR Tech,SMB,Southeast,6/8/2025,,,2,74.5,7/18/2025,Demo Request,0,2,0,0,0,0
rowan.reed1773@summitdynamics.io,Rowan,Reed,Summit Dynamics,,SFLED001773,Webinar,Lead,57,HR Tech,Enterprise,Northeast,9/29/2025,,,1,61,11/10/2025,Demo Request,0,0,0,0,0,0
jamie.ward2897@atlasintelligence.co,Jamie,Ward,Atlas Intelligence,HS102897,,Content Download,Lead,27,Manufacturing Tech,Mid-Market,Northeast,6/11/2026,,,1,29,6/30/2026,RevOps Playbook,0,2,0,0,0,0
drew.miller82@pioneerhealth.net,Jamie,Wright,Meridian Labs 79,HS100132,SFLED000132,Outbound,Lead,57,Logistics Tech,SMB,Central,4/2/2026,,,3,64,5/19/2026,Contact Us,0,4,0,0,0,0
jordan.chen2595@meridianintelligen.io,Jordan,Chen,Meridian Intelligence 67,HS102595,SFLED002595,Organic Search,Disqualified,57,SaaS,Mid-Market,Mountain,1/28/2026,,,1,54,3/5/2026,Webinar Registration,0,4,0,0,0,0
logan.nelson2689@keystonenetworks6.co,Logan,Nelson,Keystone Networks 6,HS102689,SFLED002689,Organic Search,MQL,60,Logistics Tech,SMB,Mountain,10/21/2025,10/23/2025,,0,0,,,0,2,0,0,0,0
morgan.parker1854@brighthealth59.co,Morgan,Parker,Bright Health 59,HS101854,SFLED001854,Webinar,Lead,83,Manufacturing Tech,Enterprise,Mountain,3/24/2025,,,3,56.66666667,5/20/2025,CRM Audit,0,4,0,0,0,0
rowan.bell64@clearpathsystems.com,Rowan,Bell,Clearpath Systems,HS100064,SFLED000064,Organic Search,Lead,59,SaaS,Mid-Market,Central,10/12/2025,,,2,54,11/2/2025,Contact Us,0,0,0,0,0,0
finley.nelson247@evergreenops30.ai,Finley,Nelson,Evergreen Ops 30,HS100247,SFLED000247,Partner,Lead,40,HR Tech,Enterprise,Southeast,10/18/2025,,,2,37,12/12/2025,Contact Us,0,3,0,0,0,0
rowan.carter1833@summitmarkets80.co,Rowan,Carter,Summit Markets 80,HS101833,SFLED001833,Partner,Lead,32,Cybersecurity,Mid-Market,West,12/29/2025,,,1,46,2/12/2026,RevOps Playbook,0,4,0,0,0,0
avery.patel3591@vertexops27.net,Avery,Patel,Vertex Ops 27,HS103591,SFLED003591,Content Download,Lead,85,HR Tech,Mid-Market,International,5/4/2026,,,3,56.66666667,6/11/2026,CRM Audit,0,2,0,0,0,0
rowan.chen2952@signalmarkets.ai,Rowan,Chen,Signal Markets,HS102952,SFLED002952,Outbound,Lead,0,FinTech,Mid-Market,Southeast,5/21/2026,,,1,40,6/30/2026,CRM Audit,0,4,0,0,0,0
harper.chen4027@pioneerworks.ai,Harper,Chen,Pioneer Works,HS104027,SFLED004027,LinkedIn,Lead,69,SaaS,Mid-Market,International,11/24/2025,,,2,49,1/10/2026,CRM Audit,0,2,0,0,0,0
quinn.brooks2698@brightops12.co,Quinn,Brooks,Bright Ops 12,HS102698,SFLED002698,LinkedIn,Lead,54,HR Tech,Enterprise,International,6/28/2025,,,1,31,8/9/2025,RevOps Playbook,0,2,0,0,0,0
maya.perry1455@brightops.net,Maya,Perry,Bright Ops,HS101455,SFLED001455,LinkedIn,MQL,59,SaaS,Mid-Market,Mountain,6/24/2025,7/18/2025,,0,0,,,0,4,0,0,0,0
devon.murphy3639@evergreennetworks4.net,Devon,Murphy,Evergreen Networks 44,HS103639,SFLED003639,Outbound,Lead,33,EdTech,Mid-Market,Southeast,6/9/2025,,,0,0,,,0,3,0,0,0,0
parker.perry2371@vertexplatform.com,Parker,Perry,Vertex Platform,HS102371,SFLED002371,Direct,MQL,52,Cybersecurity,Enterprise,Mountain,4/15/2025,5/7/2025,,3,26,6/5/2025,HubSpot-SFDC Checklist,0,7,0,0,0,0
harper.kim1969@signalsoftware70.ai,Harper,Kim,Signal Software 70,,SFLED001969,Direct,MQL,48,Manufacturing Tech,SMB,International,8/12/2025,8/23/2025,,2,39.5,9/6/2025,HubSpot-SFDC Checklist,0,5,0,0,0,0
blake.nelson2274@catalystsolutions5.com,Blake,Nelson,Catalyst Solutions 58,HS102274,SFLED002274,Organic Search,Lead,34,Cybersecurity,Mid-Market,Mountain,5/4/2025,,,0,0,,,0,3,0,0,0,0
parker.james4173@meridianlabs56.ai,Parker,James,Meridian Labs 56,HS104173,SFLED004173,Direct,Opportunity,28,Manufacturing Tech,SMB,Central,1/29/2026,2/6/2026,3/12/2026,1,16,3/7/2026,Demo Request,0,1,0,0,0,0
reese.chen658@summitnetworks26.io,Reese,Chen,Summit Networks 26,HS100658,SFLED000658,Content Download,Lead,36,Logistics Tech,Mid-Market,Central,3/26/2026,,,2,64,5/21/2026,CRM Audit,0,8,0,0,0,0
jamie.wright105@ironwooddynamics.com,Jamie,Wright,Ironwood Dynamics,HS100105,SFLED000105,Webinar,Lead,77,Ecommerce,SMB,Northeast,1/26/2026,,,2,52.5,2/24/2026,Demo Request,0,2,0,0,0,0
skyler.james3577@clearpathhealth19.ai,Skyler,James,Clearpath Health 19,,SFLED003577,Direct,Lead,12,SaaS,Mid-Market,Southeast,5/5/2025,,,1,48,5/24/2025,Contact Us,0,1,0,0,0,0
riley.bell3328@catalystdynamics19.co,Riley,Bell,Catalyst Dynamics 19,HS103328,SFLED003328,Referral,Subscriber,58,FinTech,Enterprise,Southeast,9/24/2025,,,1,87,11/12/2025,RevOps Playbook,0,3,0,0,0,0
emerson.parker460@brightlabs.ai,Emerson,Parker,Bright Labs,,SFLED000460,Event,SQL,81,SaaS,Mid-Market,West,6/22/2026,7/3/2026,7/31/2026,0,0,,,0,8,0,0,0,0
cameron.nelson2837@novaops.net,Cameron,Nelson,Nova Ops,HS102837,SFLED002837,Paid Search,Lead,54,Manufacturing Tech,Mid-Market,West,4/15/2026,,,0,0,,,0,0,0,0,0,0
maya.king3655@bluepeakanalytics3.net,Maya,King,BluePeak Analytics 35,HS103655,SFLED003655,Content Download,Disqualified,35,Healthcare Tech,Enterprise,Southeast,7/17/2025,,,2,42,9/16/2025,RevOps Playbook,0,3,0,0,0,0
emerson.bell1422@brighthealth59.co,Emerson,Bell,Bright Health 59,HS101422,SFLED001422,Outbound,Subscriber,32,Manufacturing Tech,Enterprise,Mountain,11/6/2025,,,1,23,12/22/2025,Contact Us,0,4,0,0,0,0
harper.kim1141@novadata.com,Harper,Kim,Nova Data,HS101141,SFLED001141,Referral,Subscriber,28,HR Tech,Mid-Market,International,1/31/2026,,,0,0,,,0,2,0,0,0,0
elliot.long1147@brightanalytics25.com,Elliot,Long,Bright Analytics 25,HS101147,SFLED001147,Event,Lead,50,Healthcare Tech,SMB,International,8/8/2025,,,3,54,10/1/2025,Contact Us,0,1,0,0,0,0
skyler.perry3682@atlashealth62.io,Skyler,Perry,Atlas Health 62,HS103682,SFLED003682,LinkedIn,Disqualified,29,Cybersecurity,Mid-Market,International,1/28/2025,,,0,0,,,0,6,0,0,0,0
cameron.ward1174@brightdynamics65.co,Cameron,Ward,Bright Dynamics 65,HS101174,SFLED001174,Outbound,Lead,43,Healthcare Tech,Enterprise,Mountain,8/18/2025,,,2,63,10/11/2025,Contact Us,0,1,0,0,0,0
kendall.chen3214@keystoneops.ai,Kendall,Chen,Keystone Ops,HS103214,SFLED003214,Partner,Lead,60,SaaS,Enterprise,International,4/11/2025,,,2,30,5/25/2025,Contact Us,0,5,0,0,0,0
taylor.ross2968@clearpathdata6.com,Taylor,Ross,Clearpath Data 6,HS102968,SFLED002968,Webinar,MQL,65,Ecommerce,Mid-Market,Central,4/28/2026,5/19/2026,,1,36,5/12/2026,ROI Calculator,0,1,0,0,0,0
hayden.davis1621@keystonecloud.co,Hayden,Davis,Keystone Cloud,HS101621,SFLED001621,Referral,Lead,42,HR Tech,Enterprise,Central,2/1/2026,,,2,58.5,3/13/2026,Contact Us,0,4,0,0,0,0
jamie.parker2196@signalgroup54.ai,Jamie,Parker,Signal Group 54,HS102196,SFLED002196,Content Download,Disqualified,50,Healthcare Tech,SMB,Mountain,5/30/2025,,,1,36,6/14/2025,ROI Calculator,0,4,0,0,0,0
reese.reed4181@northstarsolutions.ai,Reese,Reed,Northstar Solutions 23,HS104181,SFLED004181,Webinar,Lead,12,Logistics Tech,Mid-Market,Northeast,6/6/2025,,,2,78.5,7/8/2025,CRM Audit,0,5,0,0,0,0
quinn.parker2162@vertexsoftware28.com,Quinn,Parker,Vertex Software 28,HS102162,,Outbound,Lead,56,Ecommerce,SMB,Northeast,10/2/2025,,,3,53,11/21/2025,Contact Us,0,0,0,0,0,0
rowan.reed268@pioneersoftware.co,Rowan,Reed,Pioneer Software,HS100268,SFLED000268,Outbound,Lead,42,Logistics Tech,Enterprise,Mountain,8/31/2025,,,0,0,,,0,1,0,0,0,0
elliot.murphy622@keystoneplatform51.com,Elliot,Murphy,Keystone Platform 51,HS100622,SFLED000622,Direct,Disqualified,31,HR Tech,Enterprise,Central,9/15/2025,,,0,0,,,0,4,0,0,0,0
jordan.carter3398@novasystems83.ai,Jordan,Carter,Nova Systems 83,,SFLED003398,Content Download,Lead,42,Logistics Tech,SMB,Southeast,10/6/2025,,,4,29.5,11/26/2025,CRM Audit,0,4,0,0,0,0
kendall.bell3589@cobaltplatform29.co,Kendall,Bell,Cobalt Platform 29,HS103589,SFLED003589,Webinar,SQL,74,HR Tech,Mid-Market,Southeast,12/17/2025,12/23/2025,1/9/2026,1,32,2/13/2026,Contact Us,0,4,0,0,0,0
reese.young3431@northstarsolutions.ai,Reese,Young,Northstar Solutions 23,HS103431,SFLED003431,LinkedIn,Lead,0,Logistics Tech,Mid-Market,Northeast,6/29/2025,,,1,26,7/3/2025,RevOps Playbook,0,1,0,0,0,0
charlie.ross2541@signalsolutions.com,Charlie,Ross,Signal Solutions,HS102541,SFLED002541,Partner,Subscriber,31,EdTech,Mid-Market,West,2/23/2026,,,2,37,3/28/2026,ROI Calculator,0,3,0,0,0,0
maya.perry1243@signalgroup54.ai,Maya,Perry,Signal Group 54,HS101243,SFLED001243,LinkedIn,Lead,22,Healthcare Tech,SMB,Mountain,6/7/2026,,,1,53,6/30/2026,Contact Us,0,3,0,0,0,0
drew.stone478@meridianlabs60.com,Drew,Stone,Meridian Labs 60,HS100478,SFLED000478,LinkedIn,Lead,58,Ecommerce,Enterprise,Central,7/27/2025,,,3,37.33333333,9/2/2025,HubSpot-SFDC Checklist,0,3,0,0,0,0
skyler.james3661@nimbushealth75.com,Skyler,James,Nimbus Health 75,HS103661,SFLED003661,LinkedIn,Lead,55,HR Tech,Mid-Market,International,3/31/2025,,,1,36,5/24/2025,RevOps Playbook,0,4,0,0,0,0
morgan.ward3221@atlasintelligence.co,Morgan,Ward,Atlas Intelligence,,SFLED003221,Organic Search,Lead,24,Manufacturing Tech,Mid-Market,Northeast,3/1/2025,,,3,29.33333333,3/31/2025,Contact Us,0,2,0,0,0,0
harper.chen1365@clearpathmarkets.com,Harper,Chen,Clearpath Markets,,SFLED001365,Event,Lead,48,SaaS,Mid-Market,International,3/10/2026,,,0,0,,,0,1,0,0,0,0
riley.wright4005@ironwoodsoftware14.com,Riley,Wright,Ironwood Software 14,,SFLED004005,Paid Search,Subscriber,39,HR Tech,SMB,Mountain,3/9/2025,,,2,34,4/22/2025,Contact Us,0,3,0,0,0,0
cameron.price2325@vertexworks80.net,Cameron,Price,Vertex Works 80,HS102325,SFLED002325,Organic Search,Lead,35,Healthcare Tech,SMB,Northeast,3/23/2025,,,1,44,4/13/2025,ROI Calculator,0,3,0,0,0,0
hayden.king3752@northstarsolutions.ai,Hayden,King,Northstar Solutions 91,,SFLED003752,Paid Search,Lead,32,Ecommerce,Mid-Market,Central,4/8/2026,,,0,0,,,0,4,0,0,0,0
avery.sullivan189@signalhealth89.co,Avery,Sullivan,Signal Health 89,HS100189,SFLED000189,Direct,Lead,8,Manufacturing Tech,Mid-Market,Central,4/13/2026,,,0,0,,,0,3,0,0,0,0
casey.miller2713@ironwoodops.co,Casey,Miller,Ironwood Ops,HS102713,SFLED002713,Event,MQL,59,Healthcare Tech,Mid-Market,Mountain,12/5/2025,12/14/2025,,0,0,,,0,0,0,0,0,0
logan.parker2149@meridianmarkets.com,Logan,Parker,Meridian Markets,HS102149,SFLED002149,Partner,Lead,59,HR Tech,Mid-Market,Southeast,5/10/2025,,,0,0,,,0,2,0,0,0,0
riley.sullivan1510@brightdynamics96.io,Riley,Sullivan,Bright Dynamics 96,HS101510,SFLED001510,Partner,Opportunity,100,SaaS,Mid-Market,Central,3/14/2025,3/15/2025,4/17/2025,2,46.5,4/21/2025,Contact Us,0,1,0,0,0,0
hayden.carter854@apexnetworks.co,Hayden,Carter,Apex Networks,HS100854,SFLED000854,Webinar,SQL,65,Manufacturing Tech,Enterprise,Southeast,4/20/2026,5/12/2026,6/2/2026,2,40,5/19/2026,Contact Us,0,5,0,0,0,0
skyler.patel585@vertexplatform6.co,Skyler,Patel,Vertex Platform 6,HS100585,SFLED000585,LinkedIn,Lead,15,Ecommerce,Enterprise,International,6/23/2026,,,2,38,6/30/2026,ROI Calculator,0,3,0,0,0,0
reese.sullivan2825@cobaltsoftware99.net,Reese,Sullivan,Cobalt Software 99,HS102825,SFLED002825,Paid Search,Lead,46,Manufacturing Tech,Enterprise,Mountain,5/9/2026,,,3,45.66666667,6/18/2026,CRM Audit,0,1,0,0,0,0
parker.carter1873@brightcloud66.net,Parker,Carter,Bright Cloud 66,HS101873,,Direct,Lead,28,Ecommerce,Enterprise,West,1/30/2025,,,2,42.5,3/20/2025,CRM Audit,0,4,0,0,0,0
blake.reed1890@nimbusmarkets25.net,Blake,Reed,Nimbus Markets 25,HS101890,SFLED001890,Paid Search,Lead,34,Cybersecurity,Enterprise,Southeast,8/31/2025,,,1,51,9/2/2025,Contact Us,0,0,0,0,0,0
taylor.ward3816@bluepeakcloud83.co,Taylor,Ward,BluePeak Cloud 83,HS103816,SFLED003816,Outbound,MQL,79,Healthcare Tech,Mid-Market,Northeast,6/23/2026,7/17/2026,,6,34.83333333,6/30/2026,Webinar Registration,0,2,0,0,0,0
taylor.ward4180@apexgroup.com,Taylor,Ward,Apex Group,HS104180,SFLED004180,Paid Search,Disqualified,55,FinTech,Enterprise,International,6/15/2025,,,0,0,,,0,4,0,0,0,0
harper.stone144@clearpathintellige.ai,Harper,Stone,Clearpath Intelligence 41,HS100144,SFLED000144,Content Download,Lead,38,Ecommerce,Enterprise,Northeast,11/3/2025,,,1,63,11/16/2025,Demo Request,0,1,0,0,0,0
logan.bell2283@nimbusops79.com,Logan,Bell,Nimbus Ops 79,HS102283,SFLED002283,Organic Search,Lead,69,HR Tech,Mid-Market,Southeast,2/12/2025,,,3,73.66666667,4/8/2025,Contact Us,0,4,0,0,0,0
charlie.davis1766@pioneerlabs30.co,Charlie,Davis,Pioneer Labs 30,HS101766,,LinkedIn,Lead,36,Ecommerce,Mid-Market,Northeast,10/4/2025,,,2,33.5,11/15/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
maya.parker1646@northstarops52.com,Maya,Parker,Northstar Ops 52,HS101646,SFLED001646,Webinar,Lead,41,HR Tech,SMB,Southeast,1/24/2025,,,1,49,2/12/2025,Contact Us,0,2,0,0,0,0
